MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
f4:4e:05:c5:49:42,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:53:18,1,-82,39.32803974,-76.62117407,28,4,WIFI
e8:de:27:ba:de:93,mbitesla3_1,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2015-09-11 20:53:18,8,-84,39.32803974,-76.62117407,28,4,WIFI
88:1f:a1:38:15:1a,graylabwl,[WPA2-PSK-CCMP][ESS],2015-09-11 20:53:18,6,-87,39.32803974,-76.62117407,28,4,WIFI
f4:4e:05:c5:49:41,JHGuestnet,[ESS],2015-09-11 20:53:18,1,-83,39.32803974,-76.62117407,28,4,WIFI
f4:4e:05:62:95:ad,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:53:22,153,-76,39.32809942,-76.62116604,28,3,WIFI
f4:4e:05:62:95:af,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:53:22,153,-81,39.32809942,-76.62116604,28,3,WIFI
f4:4e:05:62:95:ae,JHGuestnet,[ESS],2015-09-11 20:53:22,153,-81,39.32809942,-76.62116604,28,3,WIFI
f0:29:29:60:86:4f,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:53:26,44,-82,39.32815989,-76.62116674,30,3,WIFI
f4:4e:05:b9:5e:ad,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:53:30,40,-83,39.32821362,-76.62114959,30,4,WIFI
f4:4e:05:b9:5e:ae,JHGuestnet,[ESS],2015-09-11 20:53:30,40,-82,39.32821362,-76.62114959,30,4,WIFI
f4:4e:05:b9:5e:af,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:53:34,40,-84,39.32823816,-76.62107784,26,4,WIFI
3c:77:e6:76:8d:f4,HP-Print-F4-LaserJet 1102,[ESS],2015-09-11 20:53:38,6,-87,39.32823578,-76.62100042,26,4,WIFI
00:15:c7:ff:c3:2d,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:53:42,149,-79,39.32823645,-76.62092277,26,4,WIFI
00:15:c7:ff:c3:2f,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:53:42,149,-79,39.32823645,-76.62092277,26,4,WIFI
f0:29:29:60:87:52,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:53:42,1,-76,39.32823645,-76.62092277,26,4,WIFI
f0:29:29:60:87:5d,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:53:42,161,-81,39.32823645,-76.62092277,26,4,WIFI
f0:29:29:60:87:5f,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:53:42,161,-82,39.32823645,-76.62092277,26,4,WIFI
00:15:c7:ff:c3:2e,JHGuestnet,[ESS],2015-09-11 20:53:42,149,-79,39.32823645,-76.62092277,26,4,WIFI
f0:29:29:60:87:51,JHGuestnet,[ESS],2015-09-11 20:53:42,1,-76,39.32823645,-76.62092277,26,4,WIFI
f0:29:29:60:87:5e,JHGuestnet,[ESS],2015-09-11 20:53:42,161,-82,39.32823645,-76.62092277,26,4,WIFI
f0:29:29:60:87:50,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:53:46,1,-71,39.32824123,-76.62085202,26,5,WIFI
f4:4e:05:b9:5e:a2,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:53:46,1,-76,39.32824123,-76.62085202,26,5,WIFI
f4:4e:05:b9:5e:a0,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:53:46,1,-77,39.32824123,-76.62085202,26,5,WIFI
00:15:c7:ff:c3:22,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:53:46,6,-79,39.32824123,-76.62085202,26,5,WIFI
38:4b:76:01:8b:0b,SHields,[WPA2-PSK-CCMP][ESS],2015-09-11 20:53:46,1,-87,39.32824123,-76.62085202,26,5,WIFI
68:7f:74:73:db:cb,TeslaNet,[WPA-PSK-TKIP][WPA2-PSK-CCMP-preauth][WPS][ESS],2015-09-11 20:53:46,9,-90,39.32824123,-76.62085202,26,5,WIFI
f4:4e:05:b9:5e:a1,JHGuestnet,[ESS],2015-09-11 20:53:50,1,-82,39.32825369,-76.62078575,26,6,WIFI
00:15:c7:ff:c3:21,JHGuestnet,[ESS],2015-09-11 20:53:50,6,-84,39.32825369,-76.62078575,26,6,WIFI
88:1d:fc:42:3d:d1,JHGuestnet,[ESS],2015-09-11 20:53:54,1,-82,39.32827275,-76.62071383,25,6,WIFI
34:db:fd:dd:9d:62,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:54:02,1,-77,39.32827547,-76.62056373,25,6,WIFI
34:db:fd:dd:9d:60,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:54:02,1,-78,39.32827547,-76.62056373,25,6,WIFI
34:db:fd:dd:9d:61,JHGuestnet,[ESS],2015-09-11 20:54:02,1,-79,39.32827547,-76.62056373,25,6,WIFI
44:94:fc:48:cc:90,ERLEBACHERSLOW,[WPA2-PSK-CCMP][WPS][ESS],2015-09-11 20:54:22,1,-87,39.3284468,-76.62043305,32,4,WIFI
04:a1:51:e6:b9:81,ULMNET-SLOW,[WPA2-PSK-CCMP][WPS][ESS],2015-09-11 20:54:22,9,-84,39.3284468,-76.62043305,32,4,WIFI
310260_20233_10246145,T-Mobile ,UNKNOWN;us,2015-09-11 20:54:22,0,-113,39.3284468,-76.62043305,32,4,GSM
80:ea:96:ea:b3:ea,Joseph's Wi-Fi Network,[WPA2-PSK-CCMP][ESS],2015-09-11 20:54:26,6,-93,39.32847248,-76.62046412,30,5,WIFI
bc:16:f5:b4:57:01,JHGuestnet,[ESS],2015-09-11 20:54:34,1,-83,39.32850501,-76.62048513,31,5,WIFI
06:a1:51:e6:b9:82,ULMGUEST,[WPA2-PSK-CCMP][ESS],2015-09-11 20:54:38,9,-93,39.32854388,-76.62048361,33,5,WIFI
34:db:fd:dd:9e:c1,JHGuestnet,[ESS],2015-09-11 20:54:38,1,-81,39.32854388,-76.62048361,33,5,WIFI
00:1c:f9:c3:13:c0,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:54:55,6,-82,39.32868243,-76.62046324,32,4,WIFI
00:1c:57:88:2b:31,JHGuestnet,[ESS],2015-09-11 20:54:55,6,-86,39.32868243,-76.62046324,32,4,WIFI
7c:d1:c3:af:81:38,LHL,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2015-09-11 20:55:00,149,-90,39.32873517,-76.62052136,32,4,WIFI
90:72:40:0d:b6:6c,Morgan_Merg2,[ESS],2015-09-11 20:55:04,6,-90,39.32875055,-76.6205918,36,4,WIFI
88:f0:77:84:2d:80,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:55:04,11,-85,39.32875055,-76.6205918,36,4,WIFI
00:1c:57:88:2b:30,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:55:04,6,-79,39.32875055,-76.6205918,36,4,WIFI
00:1c:57:88:2b:3f,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:55:08,161,-80,39.32874754,-76.62065814,36,5,WIFI
00:1c:57:88:2b:3d,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:55:08,161,-82,39.32874754,-76.62065814,36,5,WIFI
88:f0:77:84:4e:22,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:55:08,1,-82,39.32874754,-76.62065814,36,5,WIFI
88:f0:77:84:4e:20,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:55:08,1,-83,39.32874754,-76.62065814,36,5,WIFI
00:1c:57:88:2b:3e,JHGuestnet,[ESS],2015-09-11 20:55:08,161,-80,39.32874754,-76.62065814,36,5,WIFI
88:f0:77:84:4e:21,JHGuestnet,[ESS],2015-09-11 20:55:08,1,-83,39.32874754,-76.62065814,36,5,WIFI
62:2c:26:c6:35:31,SETUP,[IBSS],2015-09-11 20:55:12,11,-75,39.32874597,-76.62073515,36,5,WIFI
00:1a:e3:5d:1d:72,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:55:12,1,-85,39.32874597,-76.62073515,36,5,WIFI
00:1a:e3:5d:1d:71,JHGuestnet,[ESS],2015-09-11 20:55:12,1,-84,39.32874597,-76.62073515,36,5,WIFI
7c:d1:c3:af:81:37,LHL,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2015-09-11 20:55:16,1,-75,39.32873596,-76.62080437,32,5,WIFI
00:0e:8e:51:1e:6b,DOGEE 402 ClickShare,[WPA2-PSK-CCMP+TKIP][ESS],2015-09-11 20:55:16,36,-85,39.32873596,-76.62080437,32,5,WIFI
00:0e:8e:51:1f:e3,DOGEE 302 ClickShare,[WPA2-PSK-CCMP+TKIP][ESS],2015-09-11 20:55:16,36,-88,39.32873596,-76.62080437,32,5,WIFI
90:72:40:0d:b6:6d,Morgan_Merg2,[ESS],2015-09-11 20:55:16,149,-89,39.32873596,-76.62080437,32,5,WIFI
fc:5b:39:bc:d7:dd,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:55:20,161,-82,39.32871802,-76.62087048,30,6,WIFI
fc:5b:39:bc:d7:d2,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:55:20,1,-83,39.32871802,-76.62087048,30,6,WIFI
00:1a:e3:b8:32:40,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:55:20,11,-86,39.32871802,-76.62087048,30,6,WIFI
fc:5b:39:bc:d7:de,JHGuestnet,[ESS],2015-09-11 20:55:20,161,-80,39.32871802,-76.62087048,30,6,WIFI
fc:5b:39:bc:d7:d1,JHGuestnet,[ESS],2015-09-11 20:55:20,1,-83,39.32871802,-76.62087048,30,6,WIFI
f0:99:bf:0b:ca:fc,Friday,[WPA2-PSK-CCMP][ESS],2015-09-11 20:55:32,6,-93,39.32881536,-76.62096459,27,5,WIFI
f2:fc:ca:0b:bf:90,Us,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2015-09-11 20:55:32,6,-93,39.32881536,-76.62096459,27,5,WIFI
88:f0:77:84:4e:2f,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:55:36,149,-80,39.32886404,-76.6209758,30,4,WIFI
00:1c:f9:c3:13:c2,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:55:36,6,-78,39.32886404,-76.6209758,30,4,WIFI
04:da:d2:1f:9a:22,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:55:36,6,-82,39.32886404,-76.6209758,30,4,WIFI
88:f0:77:84:4e:2e,JHGuestnet,[ESS],2015-09-11 20:55:36,149,-81,39.32886404,-76.6209758,30,4,WIFI
00:1c:f9:c3:13:c1,JHGuestnet,[ESS],2015-09-11 20:55:40,6,-81,39.32892335,-76.62098421,33,5,WIFI
88:f0:77:84:4e:2d,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:55:44,149,-82,39.32899484,-76.62099609,33,5,WIFI
08:1f:f3:22:80:2f,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:55:44,44,-83,39.32899484,-76.62099609,33,5,WIFI
08:1f:f3:22:80:2d,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:55:44,44,-83,39.32899484,-76.62099609,33,5,WIFI
e0:91:f5:89:cf:a8,WhoTheFuckAreYou,[WPA2-PSK-CCMP][WPS][ESS],2015-09-11 20:55:44,3,-93,39.32899484,-76.62099609,33,5,WIFI
04:da:d2:1f:9a:21,JHGuestnet,[ESS],2015-09-11 20:55:44,6,-83,39.32899484,-76.62099609,33,5,WIFI
88:f0:77:2e:bd:dd,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:55:48,36,-84,39.32906807,-76.62101672,38,4,WIFI
c8:b3:73:23:e0:67,math402,[WEP][ESS],2015-09-11 20:55:52,6,-93,39.32913535,-76.62102939,38,4,WIFI
88:f0:77:84:5a:32,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:55:56,1,-83,39.32918627,-76.62103551,37,4,WIFI
88:f0:77:84:5a:31,JHGuestnet,[ESS],2015-09-11 20:55:56,1,-83,39.32918627,-76.62103551,37,4,WIFI
88:f0:77:2e:b8:2e,JHGuestnet,[ESS],2015-09-11 20:56:36,149,-83,39.32940073,-76.62048423,36,4,WIFI
88:f0:77:84:04:6f,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:40,40,-80,39.32941264,-76.62048346,38,4,WIFI
88:f0:77:84:04:6d,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:40,40,-81,39.32941264,-76.62048346,38,4,WIFI
88:f0:77:2e:b8:2d,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:40,149,-82,39.32941264,-76.62048346,38,4,WIFI
88:f0:77:84:04:6e,JHGuestnet,[ESS],2015-09-11 20:56:40,40,-82,39.32941264,-76.62048346,38,4,WIFI
88:f0:77:2e:b8:21,JHGuestnet,[ESS],2015-09-11 20:56:40,1,-81,39.32941264,-76.62048346,38,4,WIFI
c4:0a:cb:ea:68:ef,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:44,149,-80,39.32941867,-76.62048101,38,4,WIFI
88:f0:77:2e:b8:20,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:44,1,-76,39.32941867,-76.62048101,38,4,WIFI
88:f0:77:2e:b8:22,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:44,1,-76,39.32941867,-76.62048101,38,4,WIFI
88:f0:77:84:5b:a0,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:49,11,-76,39.32947015,-76.62048181,39,4,WIFI
50:06:04:e3:50:fd,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:49,48,-81,39.32947015,-76.62048181,39,4,WIFI
50:06:04:e3:50:ff,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:49,48,-81,39.32947015,-76.62048181,39,4,WIFI
88:f0:77:84:5b:a2,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:49,11,-77,39.32947015,-76.62048181,39,4,WIFI
50:06:04:e3:50:fe,JHGuestnet,[ESS],2015-09-11 20:56:49,48,-81,39.32947015,-76.62048181,39,4,WIFI
88:f0:77:84:5b:a1,JHGuestnet,[ESS],2015-09-11 20:56:49,11,-77,39.32947015,-76.62048181,39,4,WIFI
310260_20233_10246145,T-Mobile ,UNKNOWN;us,2015-09-11 20:56:49,0,-113,39.32947015,-76.62048181,39,4,GSM
c4:0a:cb:ea:68:ed,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:52,149,-76,39.32952658,-76.62048404,40,4,WIFI
88:f0:77:2e:b8:2f,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:52,149,-76,39.32952658,-76.62048404,40,4,WIFI
88:f0:77:84:5b:af,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:52,161,-83,39.32952658,-76.62048404,40,4,WIFI
88:f0:77:2e:ca:c2,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:52,1,-84,39.32952658,-76.62048404,40,4,WIFI
00:0e:8e:50:53:19,ClickShare-1870025966,[WPA2-PSK-CCMP+TKIP][ESS],2015-09-11 20:56:52,36,-89,39.32952658,-76.62048404,40,4,WIFI
c4:0a:cb:ea:68:e2,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:52,1,-85,39.32952658,-76.62048404,40,4,WIFI
c4:0a:cb:ea:68:ee,JHGuestnet,[ESS],2015-09-11 20:56:52,149,-77,39.32952658,-76.62048404,40,4,WIFI
88:f0:77:2e:ca:c0,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:56,1,-78,39.32959362,-76.62049613,46,4,WIFI
c4:0a:cb:ea:68:e0,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:56,1,-79,39.32959362,-76.62049613,46,4,WIFI
88:f0:77:84:35:4f,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:56,149,-84,39.32959362,-76.62049613,46,4,WIFI
88:f0:77:84:35:42,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:56,11,-84,39.32959362,-76.62049613,46,4,WIFI
88:f0:77:84:34:02,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:56:56,6,-84,39.32959362,-76.62049613,46,4,WIFI
c4:0a:cb:ea:68:e1,JHGuestnet,[ESS],2015-09-11 20:56:56,1,-81,39.32959362,-76.62049613,46,4,WIFI
88:f0:77:2e:ca:c1,JHGuestnet,[ESS],2015-09-11 20:56:56,1,-82,39.32959362,-76.62049613,46,4,WIFI
88:f0:77:84:35:41,JHGuestnet,[ESS],2015-09-11 20:56:56,11,-83,39.32959362,-76.62049613,46,4,WIFI
88:f0:77:84:34:01,JHGuestnet,[ESS],2015-09-11 20:56:56,6,-84,39.32959362,-76.62049613,46,4,WIFI
88:f0:77:84:4a:c0,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:00,6,-81,39.32965262,-76.62050106,45,4,WIFI
88:f0:77:84:4a:c2,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:00,6,-82,39.32965262,-76.62050106,45,4,WIFI
88:f0:77:84:4a:c1,JHGuestnet,[ESS],2015-09-11 20:57:00,6,-82,39.32965262,-76.62050106,45,4,WIFI
88:f0:77:2e:ca:cf,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:04,40,-79,39.32972033,-76.6205019,44,4,WIFI
88:f0:77:2e:ca:cd,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:04,40,-81,39.32972033,-76.6205019,44,4,WIFI
88:f0:77:fc:75:4d,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:04,40,-81,39.32972033,-76.6205019,44,4,WIFI
88:f0:77:fc:75:4f,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:04,40,-82,39.32972033,-76.6205019,44,4,WIFI
88:f0:77:fc:75:42,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:04,1,-85,39.32972033,-76.6205019,44,4,WIFI
88:f0:77:2e:ca:ce,JHGuestnet,[ESS],2015-09-11 20:57:04,40,-78,39.32972033,-76.6205019,44,4,WIFI
88:f0:77:fc:75:4e,JHGuestnet,[ESS],2015-09-11 20:57:04,40,-80,39.32972033,-76.6205019,44,4,WIFI
88:f0:77:84:34:0d,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:08,40,-82,39.32977783,-76.62050093,44,3,WIFI
88:f0:77:84:34:0f,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:08,40,-82,39.32977783,-76.62050093,44,3,WIFI
7c:95:f3:8a:3e:c2,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:08,11,-78,39.32977783,-76.62050093,44,3,WIFI
88:f0:77:84:34:0e,JHGuestnet,[ESS],2015-09-11 20:57:08,40,-84,39.32977783,-76.62050093,44,3,WIFI
7c:95:f3:8a:3e:c1,JHGuestnet,[ESS],2015-09-11 20:57:08,11,-80,39.32977783,-76.62050093,44,3,WIFI
88:f0:77:fc:50:a1,JHGuestnet,[ESS],2015-09-11 20:57:08,6,-83,39.32977783,-76.62050093,44,3,WIFI
88:f0:77:fc:75:41,JHGuestnet,[ESS],2015-09-11 20:57:08,1,-83,39.32977783,-76.62050093,44,3,WIFI
7c:95:f3:8a:3e:c0,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:12,11,-76,39.32978833,-76.62050256,42,3,WIFI
00:19:a9:ce:d2:80,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:12,11,-82,39.32978833,-76.62050256,42,3,WIFI
04:da:d2:1f:93:22,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:12,1,-82,39.32978833,-76.62050256,42,3,WIFI
00:19:a9:ce:d2:82,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:12,11,-82,39.32978833,-76.62050256,42,3,WIFI
04:da:d2:1f:93:20,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:12,1,-82,39.32978833,-76.62050256,42,3,WIFI
9a:bd:2a:15:5e:a0,Matias,[WEP][IBSS],2015-09-11 20:57:12,11,-95,39.32978833,-76.62050256,42,3,WIFI
00:19:a9:ce:d2:81,JHGuestnet,[ESS],2015-09-11 20:57:12,11,-82,39.32978833,-76.62050256,42,3,WIFI
1c:1d:86:06:b2:30,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:16,6,-78,39.32982691,-76.62050804,41,4,WIFI
88:f0:77:fc:50:a2,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:16,6,-83,39.32982691,-76.62050804,41,4,WIFI
60:e3:27:48:8c:e6,RockzillaStraightKilla,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2015-09-11 20:57:16,8,-93,39.32982691,-76.62050804,41,4,WIFI
1c:1d:86:06:b2:31,JHGuestnet,[ESS],2015-09-11 20:57:16,6,-80,39.32982691,-76.62050804,41,4,WIFI
02:2a:4a:44:bd:43,HPJ610a.4B1DB6,[IBSS],2015-09-11 20:57:16,6,-90,39.32982691,-76.62050804,41,4,WIFI
88:f0:77:84:34:00,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:21,6,-78,39.32991824,-76.6205153,42,3,WIFI
1c:1d:86:06:b2:32,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:21,6,-81,39.32991824,-76.6205153,42,3,WIFI
88:f0:77:fc:75:40,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:25,1,-85,39.32998589,-76.62051874,43,4,WIFI
f0:99:bf:0b:ca:fd,Friday,[WPA2-PSK-CCMP][ESS],2015-09-11 20:57:25,149,-90,39.32998589,-76.62051874,43,4,WIFI
f2:fd:ca:0b:bf:90,Us,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2015-09-11 20:57:25,149,-91,39.32998589,-76.62051874,43,4,WIFI
f2:fc:ca:0b:bf:90,Us,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2015-09-11 20:57:36,6,-93,39.33005451,-76.62037722,37,4,WIFI
1c:1d:86:fd:e8:1d,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:41,40,-82,39.3300266,-76.62030736,35,3,WIFI
1c:1d:86:fd:e8:1f,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:41,40,-83,39.3300266,-76.62030736,35,3,WIFI
ac:d1:b8:3e:87:20,HP-Print-20-LaserJet 1102,[ESS],2015-09-11 20:57:41,11,-90,39.3300266,-76.62030736,35,3,WIFI
88:f0:77:84:14:af,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:44,149,-83,39.33001426,-76.62025854,35,3,WIFI
88:f0:77:84:14:ad,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:44,149,-83,39.33001426,-76.62025854,35,3,WIFI
88:f0:77:fc:6e:d0,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:44,1,-84,39.33001426,-76.62025854,35,3,WIFI
88:f0:77:37:fc:00,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:44,6,-85,39.33001426,-76.62025854,35,3,WIFI
88:f0:77:fc:6e:d2,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:44,1,-86,39.33001426,-76.62025854,35,3,WIFI
8c:04:ff:e7:26:f7,HOME-26F7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2015-09-11 20:57:44,1,-93,39.33001426,-76.62025854,35,3,WIFI
88:f0:77:fc:6e:d1,JHGuestnet,[ESS],2015-09-11 20:57:44,1,-86,39.33001426,-76.62025854,35,3,WIFI
88:f0:77:37:fc:02,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:49,6,-79,39.32998212,-76.62018413,36,4,WIFI
88:f0:77:84:37:30,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:49,1,-81,39.32998212,-76.62018413,36,4,WIFI
88:f0:77:84:37:32,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:49,1,-82,39.32998212,-76.62018413,36,4,WIFI
88:f0:77:37:fc:0e,JHGuestnet,[ESS],2015-09-11 20:57:49,36,-84,39.32998212,-76.62018413,36,4,WIFI
88:f0:77:37:fc:01,JHGuestnet,[ESS],2015-09-11 20:57:49,6,-80,39.32998212,-76.62018413,36,4,WIFI
04:da:d2:1f:93:21,JHGuestnet,[ESS],2015-09-11 20:57:49,1,-80,39.32998212,-76.62018413,36,4,WIFI
88:f0:77:84:37:31,JHGuestnet,[ESS],2015-09-11 20:57:49,1,-81,39.32998212,-76.62018413,36,4,WIFI
88:f0:77:37:fc:0d,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:53,36,-80,39.32997798,-76.62010676,37,4,WIFI
88:f0:77:37:fc:0f,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:53,36,-82,39.32997798,-76.62010676,37,4,WIFI
88:f0:77:84:37:3d,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:53,161,-83,39.32997798,-76.62010676,37,4,WIFI
50:65:f3:ee:cb:d1,DIRECT-CF-HP ENVY 7640 series,[WPA2-PSK-CCMP][WPS][ESS],2015-09-11 20:57:53,6,-90,39.32997798,-76.62010676,37,4,WIFI
f0:99:bf:0b:ca:fc,Friday,[WPA2-PSK-CCMP][ESS],2015-09-11 20:57:53,6,-90,39.32997798,-76.62010676,37,4,WIFI
00:19:a9:ce:e3:52,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:57,6,-79,39.32999827,-76.62004486,36,3,WIFI
00:19:a9:ce:e3:50,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:57,6,-79,39.32999827,-76.62004486,36,3,WIFI
6c:fa:89:54:18:3d,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:57,149,-84,39.32999827,-76.62004486,36,3,WIFI
88:f0:77:fc:6f:2d,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:57,48,-84,39.32999827,-76.62004486,36,3,WIFI
6c:fa:89:54:18:30,hopkins,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:57,1,-83,39.32999827,-76.62004486,36,3,WIFI
6c:fa:89:54:18:32,eduroam,[WPA2-EAP-CCMP][ESS],2015-09-11 20:57:57,1,-83,39.32999827,-76.62004486,36,3,WIFI
58:23:8c:6f:ae:22,HOME-AE22,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2015-09-11 20:57:57,1,-87,39.32999827,-76.62004486,36,3,WIFI
90:a7:c1:01:11:44,Pakedge1601,[WPA2-PSK-CCMP+TKIP][ESS],2015-09-11 20:57:57,2,-90,39.32999827,-76.62004486,36,3,WIFI
60:02:92:9a:0c:f8,Hall_of_Justice_II,[WPA2-PSK-CCMP][WPS][ESS],2015-09-11 20:57:57,6,-93,39.32999827,-76.62004486,36,3,WIFI
00:19:a9:ce:e3:51,JHGuestnet,[ESS],2015-09-11 20:57:57,6,-80,39.32999827,-76.62004486,36,3,WIFI
88:f0:77:fc:6f:21,JHGuestnet,[ESS],2015-09-11 20:57:57,11,-80,39.32999827,-76.62004486,36,3,WIFI
